desc,name,id
陸肱，大中九年，登進士第。咸通六年，自前振武從事試平判，入等，後牧南康郡。詩一首。,陸肱,954a6541-661b-423c-a1a9-4408bf4dd275
崔澹，字知之，博陵人，父璵，兄弟八人並顯貴，時謂崔氏八龍。大中十三年登第，終吏部侍郎。詩一首。,崔澹,ac51d998-5542-4eda-a55e-1688f2b00cac
莫宣卿，字仲節，封州人。大中間舉第一，官台州別駕，詩三首。,莫宣卿,38b8fc41-6a1c-4d75-a3c3-3ab609f270e9
會昌季年，武宗大翦釋氏，巾其徒且數萬人，民隸其居，容貌於土木者沈諸水，言詞於紙素者烈諸火，分命御史乘馹走天下，察敢隱匿者罪之。由是天下名祠珍宇，毀撤如掃。天子建號之初，雪釋氏之不可廢也，詔徐復之，而自湖已南，遠人畏法，不能酌朝廷之體，前時焚撤書像，殆無遺者，故雖明命復許創立，莫能得其書。道林寺，湘川之勝游也，有釋疏言，警辨有謀，獨曰：“太原府國家舊都，多釋祠，我聞其帥司空范陽公，天下仁人，我第往求釋氏遺文，以惠湘川之人，宜其聽我而助成之矣。”即杖而北游，既上謁軍門，范陽公果諾之，因四求散逸不成蘊帙者，至釋祠而不見焚而副剩者，又命講丐以補繕缺漏者。未幾，凡得釋經五千四十八卷，以大中九年秋八月，輦自河東而歸於湘焉。喜釋氏之助世，既言之矣。向非我君洞察理源，其何能復立之，即既立之，且亡其書，非有疏言識遠而誠堅，孰克洪之耶？吾嘉疏言，奉君之令，演釋之宗，不憚寒暑之勤，德及遠人，爲敘其事，且贈以詩。,封彥卿,8d650670-d884-4296-8781-c038ba4cb25c
韋蟾，字隱珪，下杜人。大中登進士第，初爲徐商掌書記。咸通末，終尚書左丞。詩十首。,韋蟾,0f6c8018-43c0-4a4c-abad-344c37ea6e71
盧渥，字子章，范陽人。大中進士第，歷中書舍人、陝府觀察使，終檢校司徒。詩二首。,盧渥,fc2fc102-1974-4cc4-99c8-529f7178b6d5
郭夔，大中時江南進士，詩一首。,郭夔,b1a9c98a-a5e1-4a93-a2d3-7bb8f7904b01
柳珪，公綽之孫。大中中，擢進士，杜悰表爲西川幕府，後以藍田尉直弘文館，遷右拾遺，終衛尉少卿。詩一首。,柳珪,1fe4ec9c-f83e-4b76-9f6b-14c75b1c6d72
鄭嵎，字賓先，大中五年進士第。詩一首。,鄭嵎,c9649f8f-23ba-49b9-aa91-5be696f16a68
崔櫓，大中時舉進士一作廣明中進士，仕爲棣州司馬。《無機集》四卷，今存詩十六首。 崔櫓，大中時舉進士一作廣明中進士，仕爲棣州司馬。無機集四卷，今存詩十六首。,崔櫓,addde38b-de0f-453f-b9be-ef65ce9ea611
段成式，字柯古，河南人，世客荆州，宰相文昌之子也。以蔭爲校書郎，研精苦學，祕閣書籍，披閱皆遍。歷尚書郎、太常少卿，連典九江、縉雲、廬陵三郡，坐累，退居襄陽。集七卷，今編詩一卷。  段成式，字柯古，河南人，世客荆州，宰相文昌之子也。以蔭爲校書郎，研精苦學，祕閣書籍，披閱皆遍，歷尚書郎、太常少卿，連典九江、縉雲、廬陵三郡。坐累，退居襄陽。集七卷，今編詩一卷。,段成式,ebd93182-a999-4dc8-8da7-a327b143f8d7
劉滄，字藴靈，魯人。大中八年進士第，調華原尉，遷龍門令。詩一卷。,劉滄,22083c4c-18a5-4b5d-b1dd-24388e695526
李頻，字德新，睦州壽昌人。少秀悟，逮長，廬西山，多所記覽，其屬辭於詩尤長。給事中姚合名爲詩，士多歸重。頻走千里，丐其品，合大加獎挹，以女妻之。大中八年，擢進士第，調秘書郎，爲南陵主簿、判入等，再遷武功令，俄擢侍御史，守法不阿狥，遷累都官員外郎，表丐建州刺史，以禮法治下，建賴以安。卒官，父老爲立廟棃山，歲祠之。有《建州刺史集》一卷，又號《棃岳集》，今編爲三卷。   李頻，字德新，睦州壽昌人。少秀悟。逮長，廬西山，多所記覽，其屬辭於詩尤長。給事中姚合名爲詩，士多歸重。頻走千里，丐其品，合大加獎挹，以女妻之。大中八年，擢進士第，調祕書郎，爲南陵主簿、判入等，再遷武功令，俄擢侍御史，守法不阿徇，遷累都官員外郎，表丐建州刺史，以禮法治下，建賴以安，卒官，父老爲立廟梨山，歲祠之。有建州刺史集一卷，又號梨岳集，今編爲三卷。,李頻,19a6c4c6-187a-45a0-a6a4-c1764045b245
李郢，字楚望，長安人。大中十年，第進士，官終侍御史。詩一卷。 李郢，字楚望，長安人。大中十年，第進士，官終侍御史。詩一卷。,李郢,1d1f8e7e-94f0-47db-b76f-d10f8155bfcc
崔珏，字夢之，嘗寄家荆州。登大中進士第，由幕府拜祕書郎，爲淇縣令，有惠政，官至侍御。詩一卷。,崔珏,2aa73044-4f47-4fae-801b-f95cc4e1746f
曹鄴，字業一作鄴之，桂州人。登大中進士第，由天平幕府遷太常博士，歷祠部郎中、洋州刺史。詩二卷。,曹鄴,f6b51c59-f2f3-47f8-8d5b-38e48745f7ff
儲嗣宗，大中十三年，登進士第。詩一卷。,儲嗣宗,d151f319-946c-45db-94db-e8a20871a1f8
司馬扎，大中時詩人，詩一卷。,司馬扎,92e0f38f-bab7-4b70-9b06-c4f358a7174f
徐商，字義聲一云字秋卿，新鄭人。擢進士第，大中時尚書左丞。咸通四年，以兵部尚書同平章事，後出爲襄州節度。詩一首。,徐商,8bbeb390-8d9c-42f3-b2fe-52be0fe39cad
高璩，字瑩之，渤海人。登進士第，累佐使府，大中朝，歷丞郎。咸通中，守中書侍郎平章事。詩一首。,高璩,fac1d8ef-d4d8-462b-af42-ddfc6e861abd
高湘，字濬之，銖從子也。擢進士第，咸通中，歷諫議大夫，僖宗朝，終江西觀察使。詩一首。,高湘,87cf7a7d-5088-46da-9cb3-0a61d18f9b58
崔安潛，字進之，齊州人。大中三年進士登第，咸通中，累擢忠武節度使，拒王仙芝有功，代高駢鎮西川，終太子太傅，謚貞孝。詩一首。,崔安潛,b38e508c-34fd-4906-8a97-1a349cd75d6b
裴鉶，高駢客也，官成都節度副使，加御史大夫。詩一首。,裴鉶,69130749-ed0b-4cd5-b283-4a2579f0f44c
劉損，咸通時人，詩三首。,劉損,52c542fa-aee1-4615-a3fb-3f3ecfb8f41b
鄭愚，番禺人。咸通中，觀察桂管，入爲禮部侍郎。黃巢平後，出鎮南海，終尚書左僕射。詩二首。 鄭愚，番禺人，咸通中，觀察桂管，入爲禮部侍郎，黃巢平後，出鎮南海，終尚書左僕射。詩二首。,鄭愚,56355a6f-287b-4a28-ae04-3ab685c5d112
霍總，咸通時池州刺史，詩七首。,霍總,d182ddde-7af8-401a-91f5-6e14b60d5289
陳琡，咸通中佐廉使郭常侍銓于徐，性耿介，不合，挈家居茅山，焚香習禪。詩一首。,陳琡,b26b973c-964b-4b3b-8637-60824b1af9e0
裴虔餘，咸通末佐北門李相蔚淮南幕，乾寧初，官太常少卿。詩二首。,裴虔餘,eab56e8d-9f2f-45ac-856c-28a7b64ad762
李嶸，咸通時人，詩一首。,李嶸,71b8fb32-2be1-45a6-863a-fde43d9574be
袁郊，字之儀，朗山人，滋之子也。咸通時，爲祠部郎中，昭宗朝，爲翰林學士。詩四首。,袁郊,5f85f4ee-9c16-4c85-9ee6-9621d6af1809
張叢，咸通中，官桂管觀察使。詩一首。,張叢,06a11962-d9ff-42bf-b32b-152897ed9695
馮衮，東陽人，定之子，登進士第。咸通中，歷任臺省，嘗爲蘇州刺史。詩二首。,馮衮,8fa97c06-d94d-49e1-8b28-9136360246af
鄭綮，字藴武，進士及第，累官散騎常侍。昭宗時，以禮部侍郎同中書門下平章事。詩三首。,鄭綮,a50985c6-f11d-4c77-830d-68be319a2986
溫庭皓，初爲襄陽徐商從事。咸通中，辟徐州崔彦曾幕府。龐勛反，使庭皓草表求節度，庭皓拒之，遂遇害，詔贈兵部郎中。詩四首。,溫庭皓,b3c4eafd-3962-45c3-8fec-ec50ec45796c
牛徵，叢之子，僧孺之孫，登咸通二年進士第。詩一首。,牛徵,c3d2b481-c32b-4711-80f1-0894f3642b3a
伊璠，咸通四年，登進士第，爲涇陽令。詩一首。,伊璠,e2cf90e2-75f7-4939-8905-16fa6b991db8
蕭遘，徐國公嵩之四代孫。咸通五年，登進士第，僖宗幸蜀，拜相，後爲僞煴所污，賜死。詩三首。,蕭遘,f595a6a9-07a8-438e-9f43-09ca077b2ce1
韋承貽，字貽之，咸通八年登第。詩二首。,韋承貽,3f44f109-c21c-48c8-a100-57621a249eab
鄭洪業，咸通八年，第一人擢第。詩一首。,鄭洪業,3fc26910-22af-4c18-877c-a3809a49e521
孫緯，咸通八年，宏詞登科。詩一首。,孫緯,694512d1-92ac-46e5-9b98-1b99e86e3b28
歐陽玭，衮之子。咸通十年，擢進士第，官書記。詩五首。,歐陽玭,aac02a44-d7f0-4da7-acc0-98790ff9546e
張演，咸通十三年及第。詩一首。,張演,77c5d63b-d6d7-402e-bf09-0c768c2780de
裴澈，登咸通進士第。僖宗朝，拜相，以擁立僞煴誅。詩一首。,裴澈,9d3e16d2-e598-48a7-a2fa-0d42735495da
潘緯，湘南人，登咸通進士第。詩二首。,潘緯,a9e038d0-ca8b-4dcc-a4c8-fbeec59b6bb5
武瓘，貴池人，登咸通進士第，爲益陽令。詩三首。,武瓘,0b1b4342-6b67-4e80-a04e-41e228d5d624
袁皓，宜春人，登咸通進士第。僖宗狩蜀，擢倉部員外郎。龍紀中，爲集賢殿圖書使，自稱碧池處士。《碧池書》三十卷，今存詩四首。,袁皓,6d568364-d89e-4630-b08d-56aff0f5f1dc
公乘億，字壽仙，魏人。咸通末，登進士第，爲魏博節度使樂彥禎從事，加授侍郎。詩一卷，今存四首。,公乘億,9e548c5e-ec80-4479-b440-121cc6d9e072
王季文，字宗素，池陽人。少居九華，遇異人，授九仙飛化之術。咸通中，登進士第，授祕書郎。尋謝病歸九華，日一浴於山之龍潭，寒暑不渝，竟仙去。詩二首。,王季文,8f545a25-1125-465e-a473-0345e979e3b8
盧駢，咸通進士，官員外。詩一首。,盧駢,2394fa2d-adea-48e3-a85f-8bf1f2afc9db
王鐐，登咸通進士第，累官汝州刺史。乾符中，貶韶州司馬，終太子賓客。詩一首。,王鐐,7d4e4ec1-8f12-4966-9ebd-1051d03e9988
李拯，字昌時，隴西人。咸通中登第，僖宗朝，累官考功郎、知制誥。僞煴僭號，逼爲翰林學士。煴敗，爲亂兵所殺。詩一首。,李拯,be013a6e-dc3f-4d7f-b2f2-4291697e28ba
顧封人，咸通中進士。詩一首。,顧封人,c0465bf1-f880-4859-8ce3-081b516fbe9f
司馬都，咸通進士。詩二首。,司馬都,571fc19c-8920-4f62-bad8-32022d33fb61
李昌符，字巖夢。咸通四年，登進士第，歷尚書郎、膳部員外郎。詩一卷。,李昌符,79be1684-fc60-4cbf-9cef-2e84efd8894b
汪遵，宣城人，幼爲縣吏，後辭役就貢。咸通七年，登進士第。詩一卷。 遵，宣城人，與許棠同鄉。幼爲小吏。咸通七年登進士第。流寓楚卒。王漁洋《五代詩話》作楚人。（《四部業刊》影印明刻本《詩話總龜》作江遵，周本淳校點本據清抄本改善汪遵，今據改。下同。另參張忱石《全唐詩人名索引》附考。）,汪遵,644b5ee8-e190-46c4-ab1e-ba18ff83659e
許棠，字文化，宣州涇縣人。咸通十二年，登進士第，授涇縣尉，又嘗爲江寧丞。集一卷，今編詩二卷。,許棠,9359b2e5-d3a8-48c4-979e-18471c9aeaad
邵謁，韶州翁源縣人。少爲縣吏，令怒，逐去，遂截髻著縣門，發憤讀書。工古調，釋褐赴官，不知所終。詩一卷。,邵謁,2c4e290a-207e-496d-b0b0-277bbeaddf13
林寬，侯官人。詩一卷。,林寬,b18e7b3a-6583-4996-a349-708fc2394545
劉鄴，字漢藩，三復之子。咸通中，從藩幕召入內庭，特賜及第，歷相位。僖宗朝，再遷尚書左僕射，死黃巢之難。《甘棠集》三卷，今存詩二首。,劉鄴,2dbd9094-ddcd-41cd-a8a7-406af65f7380
李騭，官至江南西道都團練、觀察、處置等使。詩五首。,李騭,aaa6452d-cbc0-43ab-9ac4-f94a064bb37d
孫蜀，與方干同時。詩一首。,孫蜀,fd4e149e-8e2e-4ecd-8007-24cba0b7c043
歐陽澥，四門博士詹之孫。詩一首。,歐陽澥,71da8614-6b40-402e-93c8-66fb3c173b14
陳黯，字希孺，泉州人。會昌迄咸通，累舉不第。集五卷，今存詩一首。,陳黯,82f561f9-3edc-4a6c-862c-a4273f36bb9c
張孜，京兆人，耽酒如狂，與李山甫善。詩一首。 張孜，京兆人，耽酒如狂，與李山甫善。詩一首。,張孜,2965da63-c004-4441-951d-324aaf46e36c
鄭仁表，字休範，滎陽人。累擢起居郎，劉鄴作相時，貶死嶺外。詩二首。 鄭仁表，字休範，滎陽人，累擢起居郎，劉鄴作相時，貶死嶺外。詩二首。,鄭仁表,5ea9840c-4ab8-408d-ac8c-eb6b58c1a013
趙鴻，咸通中人。詩三首。,趙鴻,11158ae1-a9e0-4c93-9223-b528767f5406
童翰卿，大中、咸通間人。詩二首。,童翰卿,b9992e46-4a02-45a6-882f-d676daca0656
皮日休，字襲美，一字逸少，襄陽人。性傲誕，隱居鹿門，自號間氣布衣。咸通八年，登進士第。崔璞守蘇，辟軍事判官。入朝，授太常博士。黃巢陷長安，僞署學士，使爲讖文，疑其譏己，遂及禍。集二十八卷，今編詩九卷。           皮日休，字襲美，一字逸少，襄陽人，性傲誕，隱居鹿門，自號間氣布衣，咸通八年，登進士第，崔璞守蘇，辟軍事判官，入朝，授太常博士，黃巢陷長安，僞署學士，使爲讖文，疑其譏己，遂及禍。集二十八卷，今編詩九卷。 皮日休字襲美，一字逸少，襄陽人。補詩一首。,皮日休,d40f2921-9c7e-4269-bc34-690f16c476d2
張賁，字潤卿，南陽人，登大中進士第。唐末爲廣文博士，嘗隱于茅山，後寓吳中，與皮陸遊，詩十六首。,張賁,f3837197-b414-428f-bd46-0c8b1aca344e
崔璐，登咸通七年進士第，詩一首。,崔璐,a7401622-79ff-4796-b537-3ffc0c55f78a
李縠，字德師，咸通進士，唐末爲浙東觀察推官，兼殿中侍御史。詩四首。,李縠,04e94cb5-6976-4d7d-9b2d-c5b73b7d80ab
崔璞，清河人，蘇州刺史。咸通初，歷右散騎常侍。詩二首。,崔璞,28cfb3d9-6d7e-48eb-8909-f0f241602879
魏朴，字不琢，毘陵人。詩二首。,魏朴,dc807801-222f-496f-99dd-162816e42a52
羊昭業，字振文，吳人，唐末登進士第。大順中，嘗預修國史。有集十五卷，今存詩一首。,羊昭業,cc208f91-d834-4e9d-bac9-0b8d8bc9a52c
顏萱，字弘至，江南進士，中書舍人蕘之弟。詩三首。,顏萱,ec399b1f-f239-468b-afa3-a779307ba600
鄭璧，唐末江南進士，詩四首。,鄭璧,9b301366-d1f3-435e-8892-7210be165ee6
周繇，字爲憲，池州人。咸通十二年登第，調建德令，辟襄陽徐商幕府，檢校御史中丞。詩一卷。,周繇,5eb3ffa4-fab2-42bc-996b-25ad8d1ece98
顧雲，字垂象，池州人。風韻詳整，與杜荀鶴、殷文圭友善，同肄業九華。咸通十五年登第，爲高駢淮南從事。[畢]師鐸之亂，退居霅川，杜門著書。大順中，與羊昭業、盧知猷、陸希聲、錢翊、馮渥、司空圖等分修宣懿[僖]德三朝實錄，書成，加虞部員外郎，乾寧初卒。存詩一卷。,顧雲,44d45c55-d6a9-4165-b318-a4f60b04a4f6
張喬，池州人，咸通中進士。黃巢之亂，罷舉，隱九華。詩二卷。,張喬,1d584162-0b85-4f01-a204-7683e2985eac
曹唐，字堯賓，桂州人。初爲道士，後舉進士不第。咸通中，累爲使府從事。詩三卷，今編二卷。,曹唐,2f05ea7d-de55-4def-8790-15d2f6b4c8bc
來鵠，豫章人。詩思清麗。咸通中，舉進士，不第。詩一卷。,來鵠,c85e961b-4957-4137-ab10-5bb78d3d02fa
李山甫，咸通中累舉不第，依魏博幕府爲從事，嘗逮事樂彥禎、羅弘信父子。文筆雄健，名著一方。詩一卷。,李山甫,26db398d-83ab-4071-9fce-c38ac49e34f7
李咸用，與來鵬同時，工詩。不第，嘗應辟爲推官，有《披沙集》六卷，今編爲三卷。,李咸用,f9e0f6a1-7146-4c74-a533-a0a2eeee6c6c
方干，字雄飛，新定人。徐凝一見器之，授以詩律，始舉進士。謁錢塘太守姚合，合視其貌陋，甚卑之。坐定覽卷，乃駭目變容。館之數日，登山臨水，無不與焉。咸通中，一舉不得志，遂遯會稽，漁於鑑湖，太守王龜以其亢直，宜在諫署，欲薦之，不果。干自咸通得名，迄文德，江之南無有及者。歿後十餘年，宰臣張文蔚奏名儒不第者五人，請賜一官，以慰其魂，干其一也。後進私謚曰玄英先生，門人楊弇與釋子居遠收得詩三百七十餘篇，集十卷。今編詩六卷。,方干,5b832ff7-21a7-43cd-859c-6e60a66d0244
羅鄴，餘杭人，累舉進士不第。光化中，以韋莊奏，追賜進士及第，贈官補闕。詩一卷。,羅鄴,7fe136db-b5eb-4b9a-b475-e47a46ca98dc
羅虬，台州人，詞藻富贍。與隱、鄴齊名，世號三羅。累舉不第，爲鄜州從事。《比紅兒詩》百首，編爲一卷。,羅虬,9ad7bac2-f5b9-48d2-a8a3-5266ab4fb88f
鄭損，僖宗時中書舍人，詩六首。,鄭損,a9bcb2a2-efcb-4dba-9b56-0af85ed23a33
張禕，字冠章，南陽人。官中書舍人，從僖宗幸蜀，終兵部尚書。詩二首。,張禕,86b128ea-edda-475d-9680-cb903b68ce80
盧攜，字子升，范陽人。擢進士第，由臺省歷戶部侍郎、翰林學士。乾符中，拜門下侍郎同平章事。黃巢入關，仰藥死。詩一首。,盧攜,454dc637-1421-4704-a021-dc91cd2a6062
李廷璧，僖宗朝登進士第。詩一首。,李廷璧,9bacc4a8-ec2f-46cb-a4ea-451bdc657f1f
許三畏，僖宗時進士。詩一首。,許三畏,a731dd1c-efe0-42cc-86d7-8e45b94dd037
盧嗣業，范陽人，綸之孫也。乾符五年，登進士第。廣明初，以長安尉直昭文館，累遷右補闕，後辟都統判官，檢校禮部郎中。詩一首。,盧嗣業,2282e45b-baeb-4ee2-9ea3-be8b74abda23
鄭合，乾符三年登第，終諫議大夫。詩一首。,鄭合,d51e3cd6-bb8b-40ed-8ff8-9516746e1b7a
李搏，登乾符進士第。詩二首。,李搏,a542d160-ed77-4344-8f9b-0d0a846b576c
李克恭，乾符中舉子。詩一首。,李克恭,79533707-e7a6-41ef-98c2-b48ee2fb2f7f
程賀，中和二年，登進士第。詩一首。,程賀,ecb8a59e-89b3-4e8b-aff3-76b2d4d7b21e
盧尚卿，中和二年登第。詩一首。,盧尚卿,f66c6624-9289-4c82-bb26-baba7f4bc7bf
顧在鎔，蘇州人，光啓二年進士第。詩三首。,顧在鎔,80a12542-2f41-49a9-8ae6-61dd4987e6db
翁洮，字子平，睦州人。光啓三年進士第，官主客員外郎，歸隱青山，徵召不起。詩十三首。,翁洮,ae4efaf8-d8bb-4185-9a72-270e76aae79e
李嶼，光啓三年進士第。詩一首。,李嶼,c86a79e0-4b76-4f1a-a2b4-8d0d8c0e2f97
鄭啓，宜春人，谷之兄也。詩三首。,鄭啓,cdec67ae-9862-4672-ac34-afbcbdf7b595
韓儀，字羽光，京兆萬年人，偓之兄也。以翰林學士爲御史中丞，朱全忠貶爲棣州司馬。詩一首。,韓儀,ba6aeb26-7d45-4884-855a-03671cafeadc
溫憲，庭筠之子，登進士第。光啓中，爲山南從事。詩四首。,溫憲,13e10ef4-6baa-4696-abb6-da00612a9d91
姚巖傑，梁公崇裔孫，以詩酒放遊江左。《象溪子》二十卷，今存詩一首。,姚巖傑,f710a73d-6e28-443b-b749-41f166f8151f
章碣，孝標之子。登乾符進士第，後流落不知所終。詩一卷。,章謁,afcd951e-874b-4217-82b9-e8ff9eedfe9a
唐彥謙，字茂業，幷州人。咸通時，舉進士十餘年不第。乾符末，攜家避地漢南。中和中，王重榮鎮河中，辟爲從事。光啓末，貶漢中掾曹。楊守亮鎮興元，署爲判官，累官至副使，閬、壁、絳三州刺史。彥謙博學多藝，文詞壯麗，至於書畫音樂，無不出於輩流，號鹿門先生。集三卷，今編詩二卷。  唐彥謙，字茂業，幷州人。咸通時，舉進士十餘年不第。乾符末，攜家避地漢南。中和中，王重榮鎮河中，辟爲從事。光啓末，貶又中掾曹。楊守亮鎮興元，署爲判官，累官至副使，閬、壁、絳三州刺史。彥謙博學多藝，文詞壯麗。至於書畫音樂。無不出於輩流。號鹿門先生。集三卷，今編詩二卷。,唐彥謙,4d8119db-52b8-4403-a93e-37aa69d4ee61
周朴，字太朴，吳興人。避地福州，寄食烏石山僧寺。黃巢寇閩，欲降之，朴不從，遂見害。詩一卷。 周朴字太朴，吳興人。補詩一首幷詩句二。,周朴,f8fda4ea-7888-46fc-bf0d-6cdbb9212001
許彬，睦州人。舉進士不第，與鄭谷同時。詩一卷。,許彬,f21c45c1-a29e-4b22-9031-ad036e28876a
韓偓，字致光一作堯，京兆萬年人。龍紀元年，擢進士第，佐河中幕府，召拜左拾遺，累遷諫議大夫，歷翰林學士、中書舍人、兵部侍郎。以不附朱全忠，貶濮州司馬，再貶榮懿尉，徙鄧州司馬。天祐二年，復原官，偓不赴召，南依王審知而卒。《翰林集》一卷，《香籢集》三卷，今合編四卷。    韓偓，字致光一作堯，京兆萬年人。龍紀元年，擢進士第，佐河中幕府，召拜左拾遺，累遷諫議大夫，歷翰林學士，中書舍人、兵部侍郎，以不附朱全忠，貶濮州司馬，再貶榮懿尉，徙鄧州司馬。天祐二年，復原官，偓不赴召，南依王審知而卒。翰林集一卷，香籢集三卷，今合編四卷。,韓偓,6f7c6dc6-031d-4d59-bd7a-8ec0bdf37658
孫偓，字龍光，武邑人。乾寧中宰相，封樂安公。詩三首。,孫偓,5252d903-5837-4ded-843f-2b12f5c7ea3b
陸扆，字祥文，吳郡嘉興人，家於陝。昭宗朝，拜相。遷洛後，貶濮州司戶，死白馬驛。集七卷，今存詩一首。,陸扆,c832b8fd-ba27-4464-b7a5-ef4574615a20
薛昭緯，河東人。乾寧中，爲禮部侍郎。天復中，累貶磎州司馬。詩二首。,薛昭緯,210f995b-e86f-4ad4-b874-7637e9c3f386
陸翱，義興人。登第不受辟而卒，宰相希聲之父。诗二首。,陸翱,386b0bc5-e3fa-4fec-8478-1817ecd636f6
狄歸昌，官侍郎。光化中，歷尚書左丞。詩一首。,狄歸昌,03ab8713-2adc-4f30-a0dd-3629a6cd4ff7
裴廷裕，字膺餘。昭宗時翰林學士，左散騎常侍，後貶湖南卒。詩二首。,裴廷裕,96dde2d8-f8ec-4407-aee0-ea6d19d40d35
李沇，字東濟，江夏人，宰相磎之子也。與磎同爲王行瑜所殺，行瑜敗，贈禮部員外郎。詩六首。,李沇,fb2985f5-396b-495d-82f1-8b68243896c9
裴贄，字敬臣。及進士第，擢累右補闕、御史中丞、刑部尚書。昭宗時，拜中書侍郎，兼本官同中書門下平章事。帝幸鳳翔，爲大明宮留守。罷，俄進尚書左僕射，以司空致仕，爲朱全忠所害。詩一首。,裴贄,c10761a0-778f-430d-a78e-1e3666d5d487
盧汝弼，登進士第。以祠部員外郎、知制誥，從昭宗遷洛，後依李克用，克用表爲節度副使。詩八首。,盧汝弼,06928e78-01f3-45b1-a680-29649ecccf79
陸希聲，吳人，博學善屬文，尤工書。初隱義興，後召爲右拾遺，累遷歙州刺史。昭宗聞其名，徵拜給事中，尋除戶部侍郎，同中書門下平章事。在位無所輕重，以太子少師罷。卒贈尚書左僕射，諡曰文。有《頤山詩》一卷，今存二十二首。,陸希聲,0342516d-ff26-4911-be34-fff98e49cfd0
李昭象，字化文，父方玄爲池州刺史，因家焉。懿宗末年，以文干相國路巖。巖問其年，曰十有七矣，巖年尚少，尤器重之，薦於朝，將召試，會巖貶，遂還秋浦，移居九華，與張喬、顧雲輩爲方外友。詩八首。,李昭象,1a6b49b1-9ee3-45c2-abcb-1a913fe64f2e
王駕，字大用，河中人。大順元年登進士第，仕至禮部員外郎，自號守素先生。集六卷，今存詩六首。 王駕，字大用，河中人。大順元年登進士第，仕至禮部員外郎。自號守素先生。集六卷，今存詩六首。,王駕,9a23bff2-b883-4702-bb77-a8084c235acb
王渙，字羣吉。大順二年登第，官考功員外郎。詩十四首。,王渙,991df421-3693-47c3-a909-ff2078f5361e
戴司顏，登大順進士第，官太常博士。詩二首。,戴司顏,0249c25e-f9cf-4154-af1d-0c8dd6f129ca
吳仁璧，字廷寶，吳人或云關右人。大順二年，登進士第。錢鏐據浙，累辟不就，鏐怒，沈之江。詩一卷，今存十一首。,吳仁璧,0e00f753-ea09-4b95-951c-4ba61ff3a886
汪極，字極甫，歙人，大順三年進士。詩一首。,汪極,2d8ba47a-ebb1-4b40-99ba-85ab7aac44b6
張曙，吏部侍郎聚之子。大順中登第，官右補闕。詩一首。,張曙,bb3aa3f2-888f-4b5a-97da-0104e38f8deb
林嵩，字雄飛。大順中登進士第，官侍御史。詩一卷，今存一首。,林嵩,b709dc91-7f99-4b89-b9e3-1c0caf1811e5
杜荀鶴，字彥之，池州人。有詩名，自號九華山人。大順二年，第一人擢第，復還舊山。宣州田頵遣至汴通好朱全忠，厚遇之，表授翰林學士、主客員外郎、知制誥，恃勢侮易縉紳，衆怒，欲殺之而未及。天祐初卒。自序其文爲《唐風集》十卷，今編詩三卷。   杜荀鶴，字彥之，池州人。有詩名，自號九華山人。大順二年，第一人擢第，復還舊山。宣州田頵遣至汴通好，朱全忠厚遇之，表授翰林學士、主客員外郎、知制誥，恃勢侮易縉紳，衆怒，欲殺之而未及。天祐初卒。自序其文爲唐風集十卷，今編詩三卷。,杜荀鶴,f1dea1de-2c32-4a70-9702-0689730a2812
張道古，一名睍，字子美，臨淄人。景福中，擢進士第，官右拾遺，以直諫謫施州司戶。後入蜀，王建召爲武司郎中，尋復貶死。詩二首。,張道古,3f00dfe2-e430-4e8a-9e0b-41e68de89513
唐廩，萍鄉人。乾寧元年，登進士第，官秘書正字。詩一首。,唐廩,8be7f890-fbea-42b2-b09f-f25e8234894d
孫郃，字希韓，四明人。乾寧中，登進士第、官校書郎，河南府文學。文集四十卷，小集三卷，今存詩三首。,孫郃,af2cf39b-0b3a-4e6d-9462-9718176e6b34
褚載，字厚之。乾寧二年，登進士第。詩一卷，今存詩十四首。,褚載,3776898b-6887-42ad-a611-012035dc42c4
鄭準，字不欺。登乾寧進士第，爲荆南成汭推官，後與汭不合，爲所害。《渚宮集》一卷。今存詩五首。,鄭準,3a1da7a7-f386-41fb-a96d-1bbe11ded0a7
陳乘，仙遊人。乾寧初，擢進士第，官秘書郎。詩一首。,陳乘,7e401c77-7030-451b-9695-488b497dc59a
張蠙，字象文，清河人，初與許棠、張喬齊名。登乾寧二年進士第，爲校書郎、櫟陽尉、犀浦令。入蜀，拜膳部員外，終金堂令。詩一卷。 張蠙，字象文，清河人。初與許棠、張喬齊名。登乾寧二年進士第，爲校書郎、櫟陽尉、犀浦令。入蜀，拜膳部員外，終金堂令。詩一卷。,張蠙,4877a957-dc0d-4443-84f2-e824145f6295
翁承贊，字文堯一作饒，閩人。乾寧二年，登進士第，又擢宏詞科，任京兆府參軍。天祐元年，以右拾遺受詔冊王審知爲王。梁開平四年，復爲閩王冊禮副使，尋擢諫議大夫、福建鹽鐵副使，就加左散騎常侍、御史大夫，留相閩卒。詩一卷。 翁承贊，字文堯一作饒，閔人。亁寧二年。登進士第。又擢宏詞科。任京兆府參軍。天祐元年。以右拾遺受詔冊王審知爲王。梁開平四年。復爲閩王冊禮副使。尋擢諫議大夫、福建鹽鐵副使。就加左散騎常侍、御史大夫。留相閩卒。詩一卷。,翁承贊,5f210ba1-2a65-4f2e-a78c-3415c04c103c
